event-id,visible,timestamp,location-long,location-lat,location-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
40248661624,true,2023-06-01 11:01:35.000,-82.8118140000033,34.6267439999984,39.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661625,true,2023-06-01 13:01:36.000,-82.8110630000033,34.6233429999984,42.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661626,true,2023-06-01 14:02:36.000,-82.8106660000033,34.6233759999984,39.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661627,true,2023-06-01 16:01:34.000,-82.8093140000032,34.6219269999983,19.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661628,true,2023-06-01 17:00:52.000,-82.8091000000033,34.6218629999984,34.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661629,true,2023-06-01 18:00:38.000,-82.8081020000032,34.6216699999984,9.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661630,true,2023-06-01 19:01:06.000,-82.8082520000032,34.6206499999983,37.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661631,true,2023-06-01 20:00:50.000,-82.8083910000032,34.6210899999984,13.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661632,true,2023-06-01 21:00:51.000,-82.8083060000033,34.6211009999983,12.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661633,true,2023-06-01 22:02:06.000,-82.8083590000032,34.6210039999984,36.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661634,true,2023-06-01 23:01:06.000,-82.8084130000032,34.6211009999983,22.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661635,true,2023-06-02 00:00:50.000,-82.8084130000032,34.6210579999983,21.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661636,true,2023-06-02 01:00:51.000,-82.8081130000032,34.6206069999984,8.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661637,true,2023-06-02 03:00:54.000,-82.8109990000033,34.6205319999983,41.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661638,true,2023-06-02 04:00:54.000,-82.8103870000032,34.6208009999983,26.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661639,true,2023-06-02 05:01:06.000,-82.8103440000033,34.6205859999983,28.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661640,true,2023-06-02 06:01:25.000,-82.8106020000033,34.6208219999983,25.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661641,true,2023-06-02 08:02:00.000,-82.8106230000033,34.6201459999983,30.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661642,true,2023-06-02 09:00:54.000,-82.8106020000033,34.6207149999983,16.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661643,true,2023-06-02 10:02:24.000,-82.8110740000033,34.6239549999983,17.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661644,true,2023-06-02 11:02:01.000,-82.8100010000032,34.6263369999983,31.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661645,true,2023-06-02 16:02:42.000,-82.8091640000032,34.6253499999984,28.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661646,true,2023-06-02 17:00:50.000,-82.8093890000032,34.6247059999983,45.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661647,true,2023-06-02 18:02:00.000,-82.8097540000032,34.6225279999983,15.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661648,true,2023-06-02 19:01:37.000,-82.8093570000032,34.6220669999983,25.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661649,true,2023-06-02 20:00:54.000,-82.8092280000032,34.6226139999983,38.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661650,true,2023-06-02 21:01:41.000,-82.8087670000032,34.6223879999983,21.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661651,true,2023-06-02 22:02:12.000,-82.8089600000032,34.6243299999983,49.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661652,true,2023-06-02 23:01:20.000,-82.8094750000033,34.6255209999983,43.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661653,true,2023-06-03 01:00:51.000,-82.8106340000032,34.6237729999983,11.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661654,true,2023-06-03 02:00:50.000,-82.8107300000033,34.6237729999983,18.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661655,true,2023-06-03 03:01:01.000,-82.8106020000033,34.6236969999984,22.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661656,true,2023-06-03 04:00:54.000,-82.8106660000033,34.6238579999983,23.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661657,true,2023-06-03 05:01:01.000,-82.8105800000033,34.6237619999983,26.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661658,true,2023-06-03 06:01:55.000,-82.8107730000032,34.6239869999984,18.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661659,true,2023-06-03 07:00:52.000,-82.8108050000033,34.6239659999983,15.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661660,true,2023-06-03 08:01:06.000,-82.8105480000033,34.6238689999983,24.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661661,true,2023-06-03 09:00:50.000,-82.8107630000032,34.6238149999984,19.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661662,true,2023-06-03 11:02:24.000,-82.8109660000032,34.6266479999983,39.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661663,true,2023-06-03 14:02:37.000,-82.8094430000032,34.6264229999983,24.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661664,true,2023-06-03 15:01:35.000,-82.8093360000033,34.6255859999983,49.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661665,true,2023-06-03 16:02:35.000,-82.8101080000032,34.6252749999983,31.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661666,true,2023-06-03 18:00:51.000,-82.8100010000033,34.6243409999984,33.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661667,true,2023-06-03 19:01:44.000,-82.8098610000033,34.6248989999983,48.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248661668,true,2023-06-03 21:01:57.000,-82.8096150000032,34.6254029999983,48.5,"gps","Sus scrofa","737838","F15","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
